text,label,template_id
use 927857 to complete your axis bank registration. valid till 5 mins.,OTP,OTP_4
UPI payment of Rs.22868 to Ishwar successful UPI Ref: 939836847679 -BOB,Bank,Bank_6
Your Vi pack expires tomorrow. Recharge with Rs.61 for 2GB/day + unlimited calls.,Promo,Promo_10
Work from home! Earn Rs.393461/month. Join: bit.ly/YRCOCk,Spam,Hard_14
Your Uber code: 5020,OTP,Hard_8
"Class shifted to room 2983, come fast",Personal,Hard_6
pre-approved! get a bob credit card with rs.210941 limit. zero joining fee. apply: bit.ly/muoqnz,Promo,Promo_14
"bro send me rs.2921 on gpay, will return by 02 jul",Personal,Hard_5
"Your PNB health insurance renewal is due 03 Jul. Renew online, save 70% on premium.",Promo,Promo_24
Auto-pay of Rs.47161 to Lila is scheduled on 19-02-26 from A/c XX9422. Ensure sufficient balance. STOP to opt out,Bank,Bank_13
Your account statement for July is available. Download from the HDFC Bank app.,Bank,Bank_16
OTP for delivery of order OD5364476623 is 8637. Share only with the delivery agent. -BlueDart,Delivery,Delivery_9
Salary of Rs.33308 credited to A/c XX1284. Avl Bal: Rs.359875. -Axis Bank,Bank,Bank_7
Rs.37956 debited from A/c XX1477 on 24-05-26 to Ikbal. Avl Bal: Rs.387859. -HDFC Bank STOP to opt out,Bank,Bank_0
486686 is your verification code for Zomato. Never share your OTP.,OTP,OTP_3
interest of rs.29621 credited to your fd a/c xx5368. -sbi,Bank,Bank_9
Your Myntra order OD3940863979 has been shipped via DTDC. Track: bit.ly/oyIsGF,Delivery,Delivery_0
Out for delivery: Your Meesho package OD7870878441 will arrive today by 3 PM. -DTDC,Delivery,Delivery_1
79197 is your BigBasket security code. Anyone asking for it is a scammer.,OTP,OTP_9
Weekend special at Amazon! Min 80% off on everything. Don't miss out: bit.ly/qFHkcT,Promo,Promo_6
Meesho: 198928 is your login OTP. It expires in 5 minutes.,OTP,OTP_6
Work from home! Earn Rs.1106047/month. Join: bit.ly/gqRfcb,Spam,Hard_14
  Auto-pay of Rs.50803 to Leela is scheduled on 13-06-26 from A/c XX6155. Ensure sufficient balance.,Bank,Bank_13
Your Myntra order OD2679127789 has been shipped via Delhivery. Track: bit.ly/CjmUrB,Delivery,Delivery_0
Your Paytm code: 444567,OTP,OTP_8
your jio pack expires tomorrow. recharge with rs.88 for 2gb/day + unlimited calls.,Promo,Promo_10
your hdfc bank code: 110420,OTP,OTP_8
Samaksh from Delhivery is arriving with ur package. Contact: 01434191668,Delivery,Delivery_6
RS.11051 CREDITED TO A/C XX9523 ON 21-06-26. AVL BAL: RS.393627. -SBI,Bank,Bank_1
Pre-approved! Get a BOB credit card with INR 192693 limit. Zero joining fee. Apply: bit.ly/kuCwJy,Promo,Promo_14
Your FD of INR 81694 matures on 29-04-26. Renew or withdraw via netbanking. -HDFC Bank,Bank,Bank_14
Auto-pay of Rs.78195 to Baghyawati is scheduled on 15-01-26 from A/c XX9921 Ensure sufficient balance,Bank,Bank_13
Enter 503863 to verify your mobile number for GPay.,OTP,OTP_10
Order OD3188131639 packed and ready! Expected dispatch by 02 Jul. -Myntra,Delivery,Delivery_8
"Bro send me Rs.1833 on gpay, will return by 03 Jul",Personal,Hard_5
Delivered! Ur Swiggy order OD6633216509 was delivered on 06 Jul. Rate ur experience: bit.ly/NJzMWa,Delivery,Delivery_2
You  have 3954 reward points expiring on 02 Jul. Redeem on Swiggy.,Promo,Promo_20
"Hey, my new number is +910690607666. Save it! Meet at 6pm? T&C apply",Personal,Hard_4
Delhivery:  Shipment OD1090753001 reached your city hub. Expected delivery: 03 Jul.,Delivery,Delivery_4
ALERT: Rs.29401 withdrawn from ATM using card XX9505 on 21-03-26. Bal: Rs.294653. -BOB STOP to opt out,Bank,Bank_3
Rs.52150 credited to A/c XX1558 on 27-03-26. Avl Bal: Rs.478105. -HDFC Bank,Bank,Bank_1
Delivery attempt failed for order OD7871990814. We will retry tomorrow. -Ekart,Delivery,Delivery_5
Your  one time password is 988218 for Amazon. Please do not share it.,OTP,OTP_5
hotstar: 224569 is your login otp. it expires in 10 minutes.,OTP,OTP_6
Tap to verify: 396955. This code expires shortly.,OTP,Hard_9
pnb: 891586 is your login otp. it expires in 2 minutes.,OTP,OTP_6
  Use code 2530 at checkout for 25% off at Amazon!,Promo,Hard_0
KYC update pending for A/c XX2867. Please visit ur nearest BOB branch by 24-01-26 to avoid restrictions.,Bank,Bank_12
DTDC: Shipment OD5742662229 reached your city hub. Expected delivery: 01 Jul.,Delivery,Delivery_4
Last day! Flipkart clearance sale ends tonight. Up to 80% off sitewide.,Promo,Promo_8
Low balance alert: A/c XX9303 balance is Rs.152828. Maintain min balance to avoid charges.,Bank,Bank_10
403208 - use this to sign in. Never share this code with anyone.,OTP,Hard_7
EMI of Rs.85077 due on 27-03-26 for loan A/c XX4570 Pay now to avoid charges -Kotak,Bank,Bank_4
Delivery attempt failed for order OD7185627503. We will retry tomorrow. -Delhivery,Delivery,Delivery_5
391621 - use this code to sign in to Swiggy. Never share it with anyone.,OTP,OTP_7
Your order OD1846939788 from Zomato is arriving tomorrow Keep Rs.1394 ready for COD,Delivery,Delivery_3
  Your account statement for August is available. Download from the SBI app.,Bank,Bank_16
IRCTC: Special trains added for festive season. Book early & save up to 30%.,Promo,Promo_17
Use 332267 to complete your GPay registration. Valid till 5 mins. STOP to opt out,OTP,OTP_4
Ur one time password is 459236 for PhonePe. Please do not share it.,OTP,OTP_5
Out for delivery: Your Meesho package OD7835018576 will arrive today by 3 PM. -BlueDart,Delivery,Delivery_1
Confirmation  code 225343 for Amazon. Keep it private.,OTP,OTP_11
Ur HDFC Bank code: 880196,OTP,OTP_8
Auto-pay of Rs.49673 to Abeer is scheduled on 03-02-26 from A/c XX6865 Ensure sufficient balance,Bank,Bank_13
Low balance alert: A/c XX6600 balance is INR 464173. Maintain min balance to avoid charges.,Bank,Bank_10
OTP: 701873 for txn of Rs.13522 at Swiggy. Do not share. -BOB,OTP,OTP_2
Beware of fraud calls asking for card details Kotak officials never ask for PIN or CVV,Bank,Bank_15
salary of rs.62563 credited to a/c xx8693. avl bal: rs.59072. -pnb,Bank,Bank_7
Your credit card XX6287 statement is ready. Total due: Rs.21800. Min due: Rs.4651. -PNB,Bank,Bank_5
"Your PNB health insurance renewal is due 03 Jul. Renew online, save 20% on premium.",Promo,Promo_24
  Your Vi pack expires tomorrow. Recharge with Rs.873 for 2GB/day + unlimited calls.,Promo,Promo_10
Your credit card XX5166 statement is ready Total due: Rs.20620 Min due: Rs.3742 -PNB,Bank,Bank_5
FLAT RS.553 CASHBACK ON YOUR NEXT ORDER AT FLIPKART. USE CODE SAVE65. VALID TILL 05 JUL.,Promo,Promo_2
Rs.86957 credited to A/c XX2950 on 28-04-26. Avl Bal: Rs.419267. -SBI,Bank,Bank_1
EMI of Rs.47600 due on 29-04-26 for loan A/c XX2066. Pay now to avoid charges. -Axis Bank,Bank,Bank_4
loved your recent zomato order? reorder in 1 tap and get 50% off today.,Promo,Promo_22
OTP for delivery of order OD6868546067 is 7194. Share only with the delivery agent. -XpressBees,Delivery,Delivery_9
IRCTC: Special trains added for festive season. Book early & save up to 20%.,Promo,Promo_17
Low  balance alert: A/c XX2807 balance is Rs.363748. Maintain min balance to avoid charges.,Bank,Bank_10
Auto-pay of Rs.55749 to Saumya is scheduled on 24-04-26 from A/c XX7464. Ensure sufficient balance.,Bank,Bank_13
g-718940 is your google verification code.,OTP,OTP_12
You have 317 reward points expiring on 04 Jul. Redeem on BigBasket.,Promo,Promo_20
  Confirmation code 897547 for Uber. Keep it private.,OTP,OTP_11
OTP:  172580 for txn of Rs.9976 at Zomato. Do not share. -BOB,OTP,OTP_2
Oscar  from Delhivery is arriving with your package. Contact: 08542315068,Delivery,Delivery_6
"Ur HDFC Bank health insurance renewal is due 03 Jul. Renew online, save 40% on premium.",Promo,Promo_24
Swiggy: Your cart misses you! Complete purchase now & get 80% off. bit.ly/smrBuT,Promo,Promo_4
250075 is ur Netflix security code. Anyone asking for it is a scammer.,OTP,OTP_9
Confirmation code 394407 for Amazon Keep it private,OTP,OTP_11
your amazon order od4338354403 has been shipped via dtdc. track: bit.ly/evabsa,Delivery,Delivery_0
upi payment of rs.9111 to veer successful. upi ref: 537456829440. -icici bank,Bank,Bank_6
Missed our shows? Come back to Hotstar at 50% off for 3 months. Resubscribe: bit.ly/GaySQr STOP to opt out,Promo,Promo_19
Ekart:  Shipment OD8016189558 reached your city hub. Expected delivery: 04 Jul.,Delivery,Delivery_4
Work from home! Earn Rs.1914774/month Join: bitly/GMorPH,Spam,Hard_14
Swiggy: Free delivery all weekend! Order your favourites now. -TM,Promo,Promo_13
Use 443083 to complete your Zomato registration. Valid till 5 mins.,OTP,OTP_4
Your Hotstar plan renews on 01 Jul at Rs.605. Upgrade to 4K for Rs.729/month. -TM,Promo,Promo_18
Rs.5217 credited to A/c XX9023 on 12-06-26. Avl Bal: Rs.159345. -SBI,Bank,Bank_1
Zomato Big Billion Days! Up to 30% off + extra 10% with Axis Bank cards. Hurry!,Promo,Promo_1
Last day! BigBasket clearance sale ends tonight. Up to 50% off sitewide. -TM,Promo,Promo_8
EMI  of Rs.57450 due on 19-06-26 for loan A/c XX4822. Pay now to avoid charges. -SBI,Bank,Bank_4
Coupon 8346 gives you free delivery on orders above Rs.3870. -Amazon,Promo,Hard_1
IRCTC:  Special trains added for festive season. Book early & save up to 60%.,Promo,Promo_17
Use 37018 to complete your Paytm registration. Valid till 30 mins.,OTP,OTP_4
Salary of Rs.99289 credited to A/c XX9090. Avl Bal: Rs.211701. -ICICI Bank,Bank,Bank_7
65268 - use this code to sign in to Zomato. Never share it with anyone.,OTP,OTP_7
Last day! Swiggy clearance sale ends tonight. Up to 80% off sitewide.,Promo,Promo_8
"Hey, my new number is +916652489769. Save it! Meet at noon?",Personal,Hard_4
Swiggy: Free delivery all weekend! Order your favourites now.,Promo,Promo_13
"Hey,  my new number is 08658953518. Save it! Meet at 6pm?",Personal,Hard_4
your amazon order od8197315439 has been shipped via bluedart. track: bit.ly/przdrd,Delivery,Delivery_0
Swiggy Big Billion Days! Up to 10% off + extra 10% with Kotak cards. Hurry!,Promo,Promo_1
UPI payment of Rs.36253 to Arin successful. UPI Ref: 547482242524. -Axis Bank,Bank,Bank_6
<#> 762439 is your irctc code. valid 5 min. ha8sk2lqp3,OTP,OTP_13
Your Hotstar plan renews on 06 Jul at Rs.1601. Upgrade to 4K for Rs.393/month. T&C apply,Promo,Promo_18
Last day! Zomato clearance sale ends tonight. Up to 70% off sitewide.,Promo,Promo_8
Recharge  with Rs.801 & get 10% extra talktime. Offer valid today only!,Promo,Promo_5
Saanvi from Ekart is arriving with your package. Contact: +910706039822,Delivery,Delivery_6
Out for delivery: Your Swiggy package OD3783276766 will arrive today by 9 PM. -DTDC,Delivery,Delivery_1
OTP-based login was enabled for ur A/c XX6724. Call Kotak if this wasn't you.,Bank,Hard_2
your prime video plan renews on 05 jul at rs.1873. upgrade to 4k for rs.343/month.,Promo,Promo_18
Auto-pay of INR 97503 to Eesha is scheduled on 23-04-26 from A/c XX5933. Ensure sufficient balance.,Bank,Bank_13
932484 is your verification code for BOB. Never share your OTP.,OTP,OTP_3
OTP for delivery of order OD6405046178 is 8097. Share only with the delivery agent. -DTDC,Delivery,Delivery_9
Pre-approved! Get a HDFC Bank credit card with INR 421431 limit. Zero joining fee. Apply: bit.ly/BuhRca,Promo,Promo_14
Low balance alert: A/c XX5534 balance is Rs.275745. Maintain min balance to avoid charges.,Bank,Bank_10
Hungry? Get 10% off up to Rs.911 on your next 3 orders. Code: EAT75. -Zomato -TM,Promo,Promo_12
769887 - use this to sign in. Never share this code with anyone.,OTP,Hard_7
"your bob health insurance renewal is due 03 jul. renew online, save 30% on premium.",Promo,Promo_24
Pay Rs.3507 on delivery for order OD223200667. -Ekart,Delivery,Hard_10
ALERT: Rs.98119 withdrawn from ATM using card XX1189 on 18-04-26. Bal: Rs.246532. -Axis Bank STOP to opt out,Bank,Bank_3
660370 - use this to sign in. Never share this code with anyone.,OTP,Hard_7
  Order OD3608839957 packed and ready! Expected dispatch by 03 Jul. -Myntra,Delivery,Delivery_8
Recharge with Rs.1631 & get 70% extra talktime. Offer valid today only!,Promo,Promo_5
  Your order OD4722798638 from BigBasket is arriving tomorrow. Keep Rs.691 ready for COD.,Delivery,Delivery_3
Flight fares dropped! DEL-CCU from Rs.1910. Book on ixigo before midnight.,Promo,Promo_16
Flat Rs.897 cashback on your next order at Flipkart. Use code SAVE22. Valid till 03 Jul.,Promo,Promo_2
Your A/c XX3338 is debited with Rs.89188 on 10-03-26. Info: UPI-Yashasvi. Bal: Rs.467964,Bank,Bank_2
your flipkart order od5477226425 has been shipped via bluedart. track: bit.ly/acesbw,Delivery,Delivery_0
Harish  from Delhivery is arriving with your package. Contact: 4611559045,Delivery,Delivery_6
Your FD of Rs.70028 matures on 04-01-26. Renew or withdraw via netbanking. -SBI -TM,Bank,Bank_14
IRCTC: Special trains added for festive season. Book early & save up to 10%.,Promo,Promo_17
143766 is your OTP for ICICI Bank login. Valid for 15 minutes. Do not share with anyone.,OTP,OTP_0
Beware of fraud calls asking for card details. HDFC Bank officials never ask for PIN or CVV.,Bank,Bank_15
Rs.39428 debited from A/c XX8893 on 09-02-26 to Hemal Avl Bal: Rs.323939 -Axis Bank,Bank,Bank_0
Pay Rs.4471 on delivery for order OD405284776. -BlueDart,Delivery,Hard_10
OTP: 520088 for txn of Rs.9318 at Hotstar. Do not share. -ICICI Bank STOP to opt out,OTP,OTP_2
Your  Uber code: 9614,OTP,Hard_8
ALERT: Rs.22021 withdrawn from ATM using card XX7466 on 03-06-26. Bal: Rs.322518. -Kotak,Bank,Bank_3
pre-approved! get a pnb credit card with rs.271820 limit. zero joining fee. apply: bit.ly/wmtouf,Promo,Promo_14
RS.31557 DEBITED FROM A/C XX6486 ON 28-05-26 TO BALJIWAN. AVL BAL: RS.366498. -HDFC BANK,Bank,Bank_0
831015 is your OTP for SBI login. Valid for 2 minutes. Do not share with anyone.,OTP,OTP_0
delivered! your zomato order od4357197131 was delivered on 03 jul. rate your experience: bit.ly/hgnsrr,Delivery,Delivery_2
amazon big billion days! up to 50% off + extra 10% with pnb cards. hurry!,Promo,Promo_1
Tap to verify: 182365. This code expires shortly.,OTP,Hard_9
zomato: free delivery all weekend! order your favourites now.,Promo,Promo_13
Coupon 5290 gives you free delivery on orders above Rs.4810. -Meesho,Promo,Hard_1
  IRCTC: Special trains added for festive season. Book early & save up to 50%.,Promo,Promo_17
Rs.659 cashback credited to your Amazon Pay wallet. Use on your next order.,Promo,Promo_21
Your SIM will be deactivated in 24hrs. Verify Aadhaar: bit.ly/vgxIBe,Spam,Hard_13
Flipkart: Your cart misses you! Complete purchase now & get 30% off. bit.ly/dKdaAh,Promo,Promo_4
Meesho: Your cart misses you! Complete purchase now & get 70% off. bit.ly/CevqwN,Promo,Promo_4
Cheque no. 348714380793 for Rs.1015 has been cleared from A/c XX5257. -SBI,Bank,Bank_8
upi payment of rs.12787 to eesha successful. upi ref: 377996774852. -kotak,Bank,Bank_6
Order OD8608662457 packed and ready! Expected dispatch by 06 Jul. -BigBasket T&C apply,Delivery,Delivery_8
Rs.50426  credited to A/c XX3327 on 08-01-26. Avl Bal: Rs.468556. -HDFC Bank,Bank,Bank_1
Your A/c XX6849 is debited with Rs.55281 on 08-02-26. Info: UPI-Garima. Bal: Rs.439789,Bank,Bank_2
Flight fares dropped! DEL-MAA from Rs.109. Book on Goibibo before midnight.,Promo,Promo_16
KYC update pending for A/c XX5329. Please visit your nearest HDFC Bank branch by 20-04-26 to avoid restrictions.,Bank,Bank_12
ALERT: INR 73387 withdrawn from ATM using card XX9532 on 08-06-26. Bal: INR 373601. -SBI,Bank,Bank_3
Delivery attempt failed for order OD9836278882. We will retry tomorrow. -Ekart,Delivery,Delivery_5
Use 648007 to complete your Zomato registration. Valid till 10 mins.,OTP,OTP_4
Flat Rs.1404 cashback on your next order at Zomato. Use code SAVE85. Valid till 02 Jul. -TM,Promo,Promo_2
Ur Airtel pack expires tomorrow. Recharge with Rs.1058 for 1GB/day + unlimited calls.,Promo,Promo_10
  <#> 158759 is your SBI code. Valid 15 min. hA8sk2Lqp3,OTP,OTP_13
Your OTP is 328777. Use it to verify your HDFC Bank account. Expires in 2 min.,OTP,OTP_1
DTDC: Shipment OD9170530140 reached ur city hub. Expected delivery: 04 Jul.,Delivery,Delivery_4
990298 is your verification code for Uber Never share your OTP,OTP,OTP_3
Confirmation code 664278 for Swiggy. Keep it private.,OTP,OTP_11
DATA EXHAUSTED? GET 1GB EXTRA WITH RS.154 BOOSTER PACK. DIAL *121# OR VISIT APP.,Promo,Promo_11
299475  is your verification code for ICICI Bank. Never share your OTP.,OTP,OTP_3
Your SonyLIV plan renews on 06 Jul at INR 51. Upgrade to 4K for INR 947/month.,Promo,Promo_18
Cheque  no. 390057985949 for Rs.60593 has been cleared from A/c XX6232. -Kotak,Bank,Bank_8
swiggy: free delivery all weekend! order your favourites now.,Promo,Promo_13
<#>  585139 is your BOB code. Valid 5 min. hA8sk2Lqp3,OTP,OTP_13
ALERT: INR 72529 withdrawn from ATM using card XX8481 on 10-01-26. Bal: INR 70701. -Axis Bank,Bank,Bank_3
Tap to verify: 844179. This code expires shortly.,OTP,Hard_9
Congratulations! You won INR 982794 in lucky draw. Claim: bit.ly/reKLec,Spam,Hard_12
  Zomato Big Billion Days! Up to 80% off + extra 10% with BOB cards. Hurry!,Promo,Promo_1
rs.46910 debited from a/c xx8091 on 27-05-26 to jacob. avl bal: rs.180623. -hdfc bank,Bank,Bank_0
delivery attempt failed for order od7319664471. we will retry tomorrow. -bluedart,Delivery,Delivery_5
"  Bro send me Rs.943 on gpay, will return by 03 Jul",Personal,Hard_5
Missed our shows? Come back to Prime Video at 50% off for 3 months. Resubscribe: bit.ly/ILfrCc,Promo,Promo_19
UPI payment of Rs.25861 to Dayita successful. UPI Ref: 285073100997. -SBI,Bank,Bank_6
Exclusive for you! Buy 1 Get 1 FREE at Zomato. Limited period offer. Visit bit.ly/YAaIdj,Promo,Promo_3
246693 - USE THIS CODE TO SIGN IN TO HDFC BANK. NEVER SHARE IT WITH ANYONE.,OTP,OTP_7
515269 IS YOUR GPAY SECURITY CODE. ANYONE ASKING FOR IT IS A SCAMMER.,OTP,OTP_9
Out for delivery: Your Zomato package OD8629963096 will arrive today by 6 PM. -XpressBees,Delivery,Delivery_1
  Your BigBasket code: 822219,OTP,OTP_8
Last day! Zomato clearance sale ends tonight. Up to 10% off sitewide.,Promo,Promo_8
Your SIM will be deactivated in 24hrs. Verify Aadhaar: bit.ly/hVYHKA,Spam,Hard_13
Enter 574266 to verify your mobile number for SBI,OTP,OTP_10
delivered! your zomato order od9287745768 was delivered on 03 jul. rate your experience: bit.ly/vyisal,Delivery,Delivery_2
pay rs.4332 on delivery for order od793541969. -xpressbees,Delivery,Hard_10
Rs.322 cashback credited to your PhonePe wallet. Use on your next order.,Promo,Promo_21
  Your FD of Rs.98682 matures on 31-03-26. Renew or withdraw via netbanking. -SBI,Bank,Bank_14
YOUR ORDER OD5274442098 FROM MEESHO IS ARRIVING TOMORROW. KEEP RS.327 READY FOR COD.,Delivery,Delivery_3
  Items in your order history are back in stock at Myntra. Prices start Rs.1089.,Promo,Promo_23
Low balance alert: A/c XX3803 balance is INR 226047. Maintain min balance to avoid charges.,Bank,Bank_10
"Never  share your OTP, PIN or CVV. ICICI Bank never asks for these. Stay safe.",Bank,Hard_3
